date,time,DOY,ALB_1_1_1,CHK__1_1_1,DAQM_T_1_1_1,VIN_1_1_1,DRM_POWER_STATUS_1_1_1,DRM_V_BATTERY_1_1_1,DRM_V_MAIN_1_1_1,LWIN_1_1_1,LWOUT_1_1_1,PPFD_1_1_1,P_RAIN_1_1_1,RH_1_1_1,RN_1_1_1,SHF_1_1_1,SHF_2_1_1,SHF_3_1_1,SWC_1_2_1,SWC_1_3_1,SWC_1_4_1,SWIN_1_1_1,SWOUT_1_1_1,TA_1_1_1,TCNR4_C_1_1_1,TS_1_1_1,TS_2_1_1,TS_3_1_1
[yyyy-mm-dd],[HH:MM],[ddd.ddd],[%],[OTHER],[C],[V],[OTHER],[V],[V],[W/m^2],[W/m^2],[µmol/m^2/s],[m],[%],[W/m^2],[W/m^2],[W/m^2],[W/m^2],[m^3/m^3],[m^3/m^3],[m^3/m^3],[W/m^2],[W/m^2],[K],[C],[K],[K],[K]
2022-08-19,07:00,231.2916,0.159304,151.467,11.532,12.2144,15,0,11.3161,-40.3645,-3.43849,-0.00269606,0,65.4336,-39.5141,-2.29003,0.481475,0.0161756,0.421078,0.431056,0.425261,-3.04621,-0.458086,277.621,-155.971,-9999,-9999,-9999
2022-08-19,07:30,231.3124,0.235402,131.2,11.1815,12.2143,15,0.000135367,11.3076,-44.6466,-5.36481,-0.00259874,0,61.9942,-40.9694,-2.2931,0.482119,0.0155787,0.421077,0.431065,0.42525,-2.16083,-0.502143,277.624,-155.949,-9999,-9999,-9999
2022-08-19,08:00,231.3332,0.365569,119.967,10.9888,12.2143,15,0,11.3164,-35.7961,-6.13455,0.00367957,0,62.1087,-31.3355,-2.29596,0.482821,0.0159603,0.421066,0.431059,0.42524,-2.39665,-0.774106,277.556,-156.257,-9999,-9999,-9999
2022-08-19,08:30,231.3541,-0.0821188,126.667,10.8513,12.2142,15,0,11.3267,-38.3529,-4.22485,0.713318,0,62.6736,-36.3031,-2.29853,0.48344,0.0163587,0.421051,0.431046,0.425227,-2.01376,0.25456,277.432,-156.157,-9999,-9999,-9999
2022-08-19,09:00,231.3749,2.08368,128.4,10.7482,12.2141,15,0,11.3223,-50.0528,-6.7035,13.4891,0,58.9381,-45.3597,-2.30046,0.482054,0.0155243,0.421046,0.431043,0.425218,2.04746,3.93856,277.645,-156.187,-9999,-9999,-9999
2022-08-19,09:30,231.3957,0.773585,126.6,10.8031,12.2142,15,0.000135367,11.3232,-48.9941,-7.49278,47.3421,0,56.1542,-38.3129,-2.30256,0.47927,0.0167887,0.421017,0.43105,0.425209,14.1555,10.3009,277.965,-156.282,-9999,-9999,-9999
2022-08-19,10:00,231.4165,0.400506,132.567,11.0284,12.2142,15,0,11.3245,-26.4082,-4.45839,76.054,0,53.7706,-1.65042,-2.30376,0.480225,0.0179429,0.420986,0.431041,0.425216,30.8503,10.902,278.37,-156.081,-9999,-9999,-9999
2022-08-19,10:30,231.4374,0.132801,140.769,83.6315,10.3951,13.4215,8.5,4.91542,-8.55626,-3.47327,126.156,0,114.717,2.7491,34.3566,0.480399,0.0203953,0.421003,0.431025,0.422793,27.342,3.85099,278.023,-156.39,276.579,116.648,273.407
2022-08-19,11:00,231.4582,-9999,99.1818,89.4849,10.0724,13.2356,9.5,4.17811,11.4044,-9999,177.478,0,171.961,0,57.3388,-9999,-9999,0.421007,0.431035,0.422507,0.431027,0.425198,5.17735,-157.171,278.058,-84.787,273.556
2022-08-19,11:30,231.479,-9999,157.8,9.98125,12.2138,15,0,11.4143,-9999,-9999,477.145,0,61.0711,-9999,-9999,-9999,-9999,0.420972,0.431048,0.425193,-9999,-9999,278.186,-156.164,-9999,273.178,273.55
2022-08-19,12:00,231.4999,-9999,137.333,11.8581,12.2147,15,0,11.4043,-9999,-9999,384.41,0,71.6192,-9999,-9999,-9999,-9999,0.420953,0.431054,0.425216,-9999,-9999,277.677,-156.004,-9999,273.178,273.55
2022-08-19,12:30,231.5207,-9999,124.5,11.9461,12.2148,15,0,11.4062,-9999,-9999,602.972,0,65.1271,-9999,-9999,-9999,-9999,0.420923,0.431067,0.425243,-9999,-9999,278.131,-156.211,-9999,273.178,273.55
2022-08-19,13:00,231.5415,-9999,120.467,12.2437,12.2147,15,0,11.3747,-9999,-9999,306.381,0,65.4438,-9999,-9999,-9999,-9999,0.421006,0.431097,0.42527,-9999,-9999,277.341,-156.761,-9999,273.179,273.55
2022-08-19,13:30,231.5624,-9999,132.4,11.9745,12.2148,15,0,11.3912,-9999,-9999,404.429,0,63.0628,-9999,-9999,-9999,-9999,0.421006,0.431112,0.425289,-9999,-9999,277.73,-156.015,-9999,273.179,273.55
2022-08-19,14:00,231.5832,-9999,98.6667,11.8737,12.2147,15,0,11.3451,-9999,-9999,403.048,0,71.263,-9999,-9999,-9999,-9999,0.421101,0.431087,0.425337,-9999,-9999,277.115,-156.145,-9999,273.179,273.55
2022-08-19,14:30,231.604,-9999,104.533,11.5953,12.2146,15,0,11.3254,-9999,-9999,463.844,0,73.0382,-9999,-9999,-9999,-9999,0.420936,0.430956,0.425394,-9999,-9999,277.007,-155.946,-9999,273.179,273.55
2022-08-19,15:00,231.6249,-9999,97.6333,11.5286,12.2146,15,0,11.3894,-9999,-9999,466.53,0.0001,66.1861,-9999,-9999,-9999,-9999,0.420844,0.430897,0.42541,-9999,-9999,277.562,-156.271,-9999,273.18,273.55
2022-08-19,15:30,231.6457,-9999,127.167,11.0492,12.2145,15,0,11.3198,-9999,-9999,213.754,0.0007,82.9188,-9999,-9999,-9999,-9999,0.418039,0.430197,0.425351,-9999,-9999,275.563,-156.187,-9999,273.179,273.55
2022-08-19,16:00,231.6665,-9999,134.233,10.444,12.2143,15,0,11.3136,-9999,-9999,314.214,0.0001,84.8404,-9999,-9999,-9999,-9999,0.417779,0.4301,0.425304,-9999,-9999,276.051,-156.457,-9999,273.179,273.55
2022-08-19,16:30,231.6873,-9999,144.3,10.2102,12.2143,15,0,11.3245,-9999,-9999,61.0144,0.0006,89.163,-9999,-9999,-9999,-9999,0.4176,0.430024,0.425397,-9999,-9999,275.325,-156.369,-9999,273.179,273.55
2022-08-19,17:00,231.7082,-9999,119.867,9.7638,12.2144,15,0.000135367,11.3289,-9999,-9999,124.944,0.0003,90.4007,-9999,-9999,-9999,-9999,0.418517,0.43061,0.42545,-9999,-9999,275.132,-156.387,-9999,273.18,273.55
2022-08-19,17:30,231.729,-9999,120.167,9.56354,12.2142,15,0,11.3192,-9999,-9999,108.458,0.0002,84.3173,-9999,-9999,-9999,-9999,0.418594,0.43066,0.425453,-9999,-9999,275.679,-156.361,-9999,273.18,273.55
2022-08-19,18:00,231.7498,-9999,136.367,9.56198,12.2143,15,0,11.3242,-9999,-9999,48.0352,0,80.7774,-9999,-9999,-9999,-9999,0.418809,0.43079,0.425457,-9999,-9999,275.991,-156.501,-9999,273.179,273.55
2022-08-19,18:30,231.7707,-9999,114.167,9.62734,12.2143,15,0,11.3233,-9999,-9999,11.599,0.0001,84.7923,-9999,-9999,-9999,-9999,0.418672,0.43075,0.425444,-9999,-9999,275.829,-156.799,-9999,273.179,273.55
2022-08-19,19:00,231.7915,-9999,127.467,9.58281,12.2142,15,0,11.3189,-9999,-9999,1.31766,0,85.4556,-9999,-9999,-9999,-9999,0.418183,0.430502,0.42542,-9999,-9999,275.594,-156.55,-9999,273.18,273.55
2022-08-19,19:30,231.8123,-9999,138.767,9.46224,12.2142,15,0,11.3254,-9999,-9999,0.018978,0,85.8418,-9999,-9999,-9999,-9999,0.417101,0.429817,0.425307,-9999,-9999,275.511,-156.317,-9999,273.179,273.55
2022-08-19,20:00,231.8332,-9999,110.9,9.42526,12.2143,15,0,11.327,-9999,-9999,-0.0022424,0.0001,82.7023,-9999,-9999,-9999,-9999,0.417248,0.429819,0.425317,-9999,-9999,275.73,-156.33,-9999,273.18,273.55
2022-08-19,20:30,231.854,-9999,115.333,9.51823,12.2144,15,0,11.3457,-9999,-9999,-0.00237342,0,75.737,-9999,-9999,-9999,-9999,0.417222,0.429769,0.425327,-9999,-9999,276.323,-156.284,-9999,273.18,273.55
2022-08-19,21:00,231.8748,-9999,120.267,9.68203,12.2144,15,0,11.3869,-9999,-9999,-0.00232765,0,82.0338,-9999,-9999,-9999,-9999,0.417268,0.42976,0.425337,-9999,-9999,275.897,-156.324,-9999,273.179,273.55
2022-08-19,21:30,231.8956,-9999,120,9.68464,12.2144,15,0,11.3797,-9999,-9999,-0.00247501,0,73.2207,-9999,-9999,-9999,-9999,0.417311,0.429772,0.425328,-9999,-9999,276.391,-156.281,-9999,273.18,273.553
2022-08-19,22:00,231.9165,-9999,107.767,9.75573,12.2144,15,0,11.4259,-9999,-9999,-0.00256856,0,77.417,-9999,-9999,-9999,-9999,0.417338,0.429767,0.425328,-9999,-9999,275.991,-156.149,-9999,273.18,273.55
2022-08-19,22:30,231.9373,-9999,103.933,9.69479,12.2143,15,0,11.4268,-9999,-9999,-0.00254517,0,78.7246,-9999,-9999,-9999,-9999,0.417367,0.429772,0.42532,-9999,-9999,275.899,-156.189,-9999,273.18,273.55
2022-08-19,23:00,231.9581,-9999,138.5,9.62943,12.2143,15,0,11.3757,-9999,-9999,-0.00264953,0,82.2197,-9999,-9999,-9999,-9999,0.417369,0.42978,0.425312,-9999,-9999,275.749,-156.222,-9999,273.18,273.55
2022-08-19,23:30,231.979,-9999,102.167,9.58724,12.2138,15,0,11.404,-9999,-9999,-0.0024647,0,81.6085,-9999,-9999,-9999,-9999,0.41737,0.429778,0.42531,-9999,-9999,275.491,-156.169,-9999,273.18,273.553
2022-08-20,00:00,232,-9999,98.1667,9.38385,12.2137,15,0,11.4184,-9999,-9999,-0.00246017,0,81.2277,-9999,-9999,-9999,-9999,0.417505,0.429776,0.425333,-9999,-9999,275.394,-156.185,-9999,273.18,273.55
2022-08-20,00:30,232.0208,-9999,105.4,9.27813,12.2143,15,0,11.4212,-9999,-9999,-0.00249588,0,77.7784,-9999,-9999,-9999,-9999,0.417628,0.429778,0.425356,-9999,-9999,275.613,-156.163,-9999,273.18,273.55
2022-08-20,01:00,232.0416,-9999,117.233,9.21562,12.2143,15,0,11.4081,-9999,-9999,-0.00254542,0,73.9425,-9999,-9999,-9999,-9999,0.417745,0.429773,0.425373,-9999,-9999,275.719,-156.112,-9999,273.18,273.55
2022-08-20,01:30,232.0624,-9999,103.433,9.21771,12.2143,15,0,11.4443,-9999,-9999,-0.00244509,0,70.8199,-9999,-9999,-9999,-9999,0.418099,0.429757,0.425425,-9999,-9999,275.902,-156.115,-9999,273.179,273.553
2022-08-20,02:00,232.0833,-9999,101.167,9.27786,12.2144,15,0,11.4362,-9999,-9999,-0.00243151,0,71.8835,-9999,-9999,-9999,-9999,0.418235,0.429833,0.425411,-9999,-9999,275.837,-156.097,-9999,273.18,273.553
2022-08-20,02:30,232.1041,-9999,92.7667,9.3862,12.2145,15,0,11.4362,-9999,-9999,-0.00253763,0,74.8272,-9999,-9999,-9999,-9999,0.418231,0.429859,0.425401,-9999,-9999,276.216,-156.108,-9999,273.18,273.55
2022-08-20,03:00,232.1249,-9999,101.167,9.49922,12.2146,15,0,11.4318,-9999,-9999,-0.00247174,0,76.4407,-9999,-9999,-9999,-9999,0.418169,0.429872,0.42538,-9999,-9999,276.132,-156.056,-9999,273.18,273.55
2022-08-20,03:30,232.1458,-9999,101.767,9.39193,12.2144,15,0,11.4324,-9999,-9999,-0.00243955,0,77.875,-9999,-9999,-9999,-9999,0.418506,0.429918,0.425414,-9999,-9999,275.278,-156.106,-9999,273.18,273.553
2022-08-20,04:00,232.1666,-9999,100.067,8.92917,12.2144,15,0,11.4187,-9999,-9999,-0.00239127,0,74.687,-9999,-9999,-9999,-9999,0.419284,0.430166,0.425442,-9999,-9999,275.128,-156.202,-9999,273.18,273.553
2022-08-20,04:30,232.1874,-9999,104.7,8.46198,12.2142,15,0,11.4324,-9999,-9999,-0.0023963,0,75.675,-9999,-9999,-9999,-9999,0.419809,0.430329,0.425429,-9999,-9999,274.545,-156.246,-9999,273.179,273.55
2022-08-20,05:00,232.2083,-9999,143.2,8.02552,12.214,15,0,11.4349,-9999,-9999,-0.00230376,0,76.141,-9999,-9999,-9999,-9999,0.420114,0.430423,0.425394,-9999,-9999,274.05,-156.342,-9999,273.179,273.55
2022-08-20,05:30,232.2291,-9999,134.967,7.56719,12.2139,15,0,11.4465,-9999,-9999,-0.0022522,0,76.2722,-9999,-9999,-9999,-9999,0.420395,0.430528,0.425354,-9999,-9999,273.588,-156.503,-9999,273.179,273.553
2022-08-20,06:00,232.2499,-9999,142.433,7.15599,12.2139,15,0,11.4433,-9999,-9999,-0.00222203,0,77.6414,-9999,-9999,-9999,-9999,0.42055,0.430577,0.425319,-9999,-9999,273.465,-156.539,-9999,273.179,273.557
2022-08-20,06:30,232.2707,-9999,144.1,6.83594,12.2139,15,0,11.4561,-9999,-9999,-0.00217601,0,79.8171,-9999,-9999,-9999,-9999,0.420813,0.430746,0.425283,-9999,-9999,272.969,-156.605,-9999,273.179,273.55
2022-08-20,07:00,232.2916,-9999,155.567,6.32448,12.2139,15,0,11.4539,-9999,-9999,-0.00217777,0,83.7017,-9999,-9999,-9999,-9999,0.421075,0.430909,0.425224,-9999,-9999,272.267,-156.661,-9999,273.179,273.55
2022-08-20,07:30,232.3124,-9999,138.967,5.88958,12.2137,15,0,11.4471,-9999,-9999,-0.0021149,0,83.36,-9999,-9999,-9999,-9999,0.421077,0.430903,0.425208,-9999,-9999,272.201,-156.75,-9999,273.179,273.55
2022-08-20,08:00,232.3332,-9999,127.967,5.66328,12.2136,15,0,11.4561,-9999,-9999,0.0078465,0,86.3906,-9999,-9999,-9999,-9999,0.421104,0.430902,0.425186,-9999,-9999,271.808,-156.818,-9999,273.179,273.553
2022-08-20,08:30,232.3541,-9999,100.333,5.34193,12.2135,15,0,11.4474,-9999,-9999,0.880124,0,85.8372,-9999,-9999,-9999,-9999,0.42112,0.430895,0.425171,-9999,-9999,271.885,-156.823,-9999,273.179,273.55
2022-08-20,09:00,232.3749,-9999,157.2,5.11068,12.2134,15,0,11.4614,-9999,-9999,14.9439,0,89.983,-9999,-9999,-9999,-9999,0.421144,0.43089,0.425155,-9999,-9999,271.09,-156.901,-9999,273.179,273.553
2022-08-20,09:30,232.3957,-9999,134.033,4.86172,12.2134,15,0,11.4502,-9999,-9999,50.2682,0,92.9633,-9999,-9999,-9999,-9999,0.421155,0.43088,0.425143,-9999,-9999,270.657,-156.948,-9999,273.179,273.553
2022-08-20,10:00,232.4165,-9999,133.233,4.81042,12.2134,15,0,11.4468,-9999,-9999,81.7759,0,93.9574,-9999,-9999,-9999,-9999,0.421139,0.430859,0.425139,-9999,-9999,271.358,-156.868,-9999,273.179,273.55
2022-08-20,10:30,232.4374,-9999,142,5.15261,12.2134,15,0,11.4518,-9999,-9999,137.699,0,90.342,-9999,-9999,-9999,-9999,0.421127,0.430847,0.425143,-9999,-9999,272.844,-156.799,-9999,273.179,273.56
2022-08-20,11:00,232.4582,-9999,146.1,5.96797,12.2136,15,0,11.4458,-9999,-9999,353.84,0,76.8625,-9999,-9999,-9999,-9999,0.42112,0.430827,0.42515,-9999,-9999,275.253,-156.587,-9999,273.179,273.55
2022-08-20,11:30,232.479,-9999,126.467,7.32031,12.2139,15,0,11.4424,-9999,-9999,467.297,0,75.6734,-9999,-9999,-9999,-9999,0.420685,0.430599,0.42521,-9999,-9999,276.113,-156.311,-9999,273.179,273.56
2022-08-20,12:00,232.4999,-9999,146.6,9.05755,12.2142,15,0,11.4449,-9999,-9999,633.48,0,70.677,-9999,-9999,-9999,-9999,0.420292,0.430381,0.425262,-9999,-9999,276.674,-155.952,-9999,273.179,273.57
2022-08-20,12:30,232.5207,-9999,172.933,10.0286,12.2144,15,0,11.4468,-9999,-9999,692.84,0,63.1475,-9999,-9999,-9999,-9999,0.419076,0.42981,0.425322,-9999,-9999,277.75,-155.696,-9999,273.178,273.56
2022-08-20,13:00,232.5415,-9999,166,11.1794,12.2145,15,0,11.4355,-9999,-9999,730.43,0,61.5572,-9999,-9999,-9999,-9999,0.419059,0.42996,0.425296,-9999,-9999,277.75,-155.555,-9999,273.178,273.563
2022-08-20,13:30,232.5624,-9999,138.633,11.6146,12.2146,15,0,11.4374,-9999,-9999,746.383,0,55.8988,-9999,-9999,-9999,-9999,0.419277,0.430088,0.425284,-9999,-9999,278.228,-155.498,-9999,273.178,273.563
2022-08-20,14:00,232.5832,-9999,160.1,11.632,12.2146,15,0.000135367,11.438,-9999,-9999,745.013,0,51.6112,-9999,-9999,-9999,-9999,0.419672,0.430251,0.425297,-9999,-9999,278.871,-155.44,-9999,273.178,273.593
2022-08-20,14:30,232.604,-9999,136.333,11.9724,12.2146,15,0,11.434,-9999,-9999,725.477,0,51.3373,-9999,-9999,-9999,-9999,0.420093,0.430442,0.425333,-9999,-9999,279.221,-155.45,-9999,273.179,273.577
2022-08-20,15:00,232.6249,-9999,165.4,12.4443,12.2145,15,0,11.4284,-9999,-9999,685.21,0,51.0014,-9999,-9999,-9999,-9999,0.420448,0.430637,0.425369,-9999,-9999,279.323,-155.408,-9999,273.179,273.567
2022-08-20,15:30,232.6457,-9999,147.567,12.656,12.2145,15,0.000135367,11.4296,-9999,-9999,587.884,0,54.7084,-9999,-9999,-9999,-9999,0.420745,0.430815,0.425387,-9999,-9999,279.325,-155.369,-9999,273.178,273.567
2022-08-20,16:00,232.6665,-9999,149.7,12.9398,12.2145,15,0,11.4405,-9999,-9999,493.069,0,53.3317,-9999,-9999,-9999,-9999,0.420874,0.430876,0.425399,-9999,-9999,279.714,-155.342,-9999,273.178,273.567
2022-08-20,16:30,232.6873,-9999,139.8,13.1945,12.2147,15,0,11.4315,-9999,-9999,272.029,0,55.3094,-9999,-9999,-9999,-9999,0.420907,0.4309,0.425423,-9999,-9999,279.278,-155.331,-9999,273.179,273.587
2022-08-20,17:00,232.7082,-9999,151.967,13.1703,12.2145,15,0.000135367,11.4318,-9999,-9999,165.43,0,58.0612,-9999,-9999,-9999,-9999,0.420951,0.430978,0.425441,-9999,-9999,279.302,-155.373,-9999,273.179,273.593
2022-08-20,17:30,232.729,-9999,173.4,12.7638,12.2145,15,0,11.4337,-9999,-9999,127.105,0,63.0755,-9999,-9999,-9999,-9999,0.420976,0.430973,0.425415,-9999,-9999,278.352,-155.553,-9999,273.178,273.59
2022-08-20,18:00,232.7498,-9999,165.1,11.9693,12.2146,15,0.000135367,11.4464,-9999,-9999,79.4791,0,71.3738,-9999,-9999,-9999,-9999,0.420998,0.430971,0.425398,-9999,-9999,276.902,-155.77,-9999,273.178,273.59
2022-08-20,18:30,232.7707,-9999,136.8,11.0341,12.2145,15,0,11.4436,-9999,-9999,21.0681,0,74.5135,-9999,-9999,-9999,-9999,0.421143,0.431071,0.425333,-9999,-9999,276.164,-155.957,-9999,273.178,273.583
2022-08-20,19:00,232.7915,-9999,142.133,10.0917,12.2142,15,0,11.4455,-9999,-9999,1.88427,0,72.1748,-9999,-9999,-9999,-9999,0.421144,0.431103,0.425241,-9999,-9999,275.82,-156.15,-9999,273.179,273.573
2022-08-20,19:30,232.8123,-9999,108.9,9.40599,12.2142,15,0,11.4408,-9999,-9999,0.0158497,0,72.6713,-9999,-9999,-9999,-9999,0.421094,0.431087,0.425166,-9999,-9999,275.325,-156.284,-9999,273.178,273.59
2022-08-20,20:00,232.8332,-9999,103.733,8.71693,12.214,15,0,11.4496,-9999,-9999,-0.00226981,0,76.5271,-9999,-9999,-9999,-9999,0.421018,0.431066,0.425116,-9999,-9999,274.474,-156.363,-9999,273.178,273.61
2022-08-20,20:30,232.854,-9999,108.3,8.09349,12.214,15,0,11.4499,-9999,-9999,-0.00229973,0,77.0828,-9999,-9999,-9999,-9999,0.420936,0.431034,0.425074,-9999,-9999,274.185,-156.445,-9999,273.179,273.58
2022-08-20,21:00,232.8748,-9999,111.767,7.59375,12.2139,15,0,11.443,-9999,-9999,-0.00216193,0,75.6751,-9999,-9999,-9999,-9999,0.420887,0.431014,0.425036,-9999,-9999,274.215,-156.586,-9999,273.178,273.587
2022-08-20,21:30,232.8956,-9999,123.167,7.34635,12.2138,15,0.000135367,11.4483,-9999,-9999,-0.00222781,0,74.6295,-9999,-9999,-9999,-9999,0.420855,0.430993,0.425013,-9999,-9999,274.198,-156.622,-9999,273.178,273.587
2022-08-20,22:00,232.9165,-9999,145.133,7.12995,12.2138,15,0,11.4458,-9999,-9999,-0.00223661,0,79.377,-9999,-9999,-9999,-9999,0.420827,0.430988,0.424991,-9999,-9999,273.408,-156.566,-9999,273.178,273.59
2022-08-20,22:30,232.9373,-9999,127.967,6.9362,12.2138,15,0,11.4393,-9999,-9999,-0.0022937,0,77.8796,-9999,-9999,-9999,-9999,0.420816,0.430984,0.424985,-9999,-9999,273.703,-156.674,-9999,273.178,273.597
2022-08-20,23:00,232.9581,-9999,148.367,6.93984,12.2138,15,0,11.4508,-9999,-9999,-0.00229898,0,76.8043,-9999,-9999,-9999,-9999,0.420813,0.43098,0.424976,-9999,-9999,273.777,-156.696,-9999,273.178,273.593
2022-08-20,23:30,232.979,-9999,121.633,7.11719,12.2133,15,0,11.4549,-9999,-9999,-0.00224265,0,76.7772,-9999,-9999,-9999,-9999,0.420823,0.430985,0.424987,-9999,-9999,273.965,-156.608,-9999,273.178,273.58
2022-08-21,00:00,233,-9999,148.933,7.32292,12.2133,15,0,11.449,-9999,-9999,-0.00226855,0,81.4902,-9999,-9999,-9999,-9999,0.420828,0.430974,0.424982,-9999,-9999,273.393,-156.584,-9999,273.178,273.59
2022-08-21,00:30,233.0208,-9999,101.333,7.49297,12.214,15,0,11.4439,-9999,-9999,-0.00230275,0,74.7796,-9999,-9999,-9999,-9999,0.420827,0.430969,0.424975,-9999,-9999,274.738,-156.534,-9999,273.178,273.59
2022-08-21,01:00,233.0416,-9999,134.4,7.81016,12.214,15,0,11.4511,-9999,-9999,-0.00242321,0,78.8892,-9999,-9999,-9999,-9999,0.420825,0.430969,0.424972,-9999,-9999,274.058,-156.501,-9999,273.178,273.61
2022-08-21,01:30,233.0624,-9999,130.633,7.8724,12.214,15,0,11.438,-9999,-9999,-0.00239303,0,74.7011,-9999,-9999,-9999,-9999,0.420834,0.43097,0.424981,-9999,-9999,275.343,-156.429,-9999,273.177,273.6
2022-08-21,02:00,233.0833,-9999,121.867,8.44896,12.2142,15,0,11.4464,-9999,-9999,-0.00259798,0,70.6756,-9999,-9999,-9999,-9999,0.420859,0.430968,0.424995,-9999,-9999,276.71,-156.334,-9999,273.177,273.613
2022-08-21,02:30,233.1041,-9999,102.6,8.9599,12.2143,15,0,11.448,-9999,-9999,-0.00247174,0,74.7446,-9999,-9999,-9999,-9999,0.420825,0.430956,0.424983,-9999,-9999,276.065,-156.25,-9999,273.177,273.62
2022-08-21,03:00,233.1249,-9999,104.533,9.32812,12.2143,15,0,11.4265,-9999,-9999,-0.00253109,0,65.4653,-9999,-9999,-9999,-9999,0.421036,0.431043,0.425068,-9999,-9999,278.055,-156.136,-9999,273.177,273.617
2022-08-21,03:30,233.1458,-9999,119.733,10.0654,12.2146,15,0,11.4399,-9999,-9999,-0.00249915,0,67.7785,-9999,-9999,-9999,-9999,0.421183,0.431103,0.425124,-9999,-9999,277.609,-156.072,-9999,273.178,273.61
2022-08-21,04:00,233.1666,-9999,85.9,10.2362,12.2147,15,0,11.4443,-9999,-9999,-0.00264677,0,66.081,-9999,-9999,-9999,-9999,0.421042,0.431058,0.425068,-9999,-9999,277.531,-156.006,-9999,273.177,273.633
2022-08-21,04:30,233.1874,-9999,93.6667,10.3797,12.2146,15,0,11.4271,-9999,-9999,-0.00264803,0,62.1264,-9999,-9999,-9999,-9999,0.42109,0.431059,0.425106,-9999,-9999,278.15,-156.056,-9999,273.177,273.637
2022-08-21,05:00,233.2083,-9999,110.133,10.9102,12.2147,15,0,11.4146,-9999,-9999,-0.00286178,0,59.9856,-9999,-9999,-9999,-9999,0.421227,0.431059,0.425202,-9999,-9999,278.909,-155.906,-9999,273.177,273.623
2022-08-21,05:30,233.2291,-9999,86.1333,11.4362,12.2148,15,0,11.4249,-9999,-9999,-0.00267418,0,66.2788,-9999,-9999,-9999,-9999,0.42123,0.431034,0.425235,-9999,-9999,278.264,-155.793,-9999,273.177,273.627
2022-08-21,06:00,233.2499,-9999,88.0667,11.5536,12.2147,15,0,11.4408,-9999,-9999,-0.00259371,0,69.7428,-9999,-9999,-9999,-9999,0.421241,0.431031,0.425225,-9999,-9999,277.525,-155.761,-9999,273.177,273.63
2022-08-21,06:30,233.2707,-9999,117.3,11.5417,12.2147,15,0.000135367,11.4143,-9999,-9999,-0.00267594,0,61.9377,-9999,-9999,-9999,-9999,0.421233,0.431037,0.425245,-9999,-9999,278.592,-155.762,-9999,273.176,273.613
2022-08-21,07:00,233.2916,-9999,109.033,11.9643,12.2149,15,0,11.4125,-9999,-9999,-0.00291861,0,54.2194,-9999,-9999,-9999,-9999,0.421206,0.43104,0.425273,-9999,-9999,279.942,-155.871,-9999,273.177,273.633
2022-08-21,07:30,233.3124,-9999,107.367,12.649,12.215,15,0,11.4053,-9999,-9999,-0.00292842,0,55.4,-9999,-9999,-9999,-9999,0.421193,0.431046,0.425298,-9999,-9999,280.291,-156.087,-9999,273.176,273.633
2022-08-21,08:00,233.3332,-9999,114.7,13.1224,12.2151,15,0,11.4128,-9999,-9999,-0.00128654,0,61.4754,-9999,-9999,-9999,-9999,0.421195,0.431062,0.425326,-9999,-9999,279.788,-155.761,-9999,273.176,273.637
2022-08-21,08:30,233.3541,-9999,174.267,13.1815,12.215,15,0,11.4056,-9999,-9999,0.254757,0,65.2909,-9999,-9999,-9999,-9999,0.421207,0.431083,0.425329,-9999,-9999,279.529,-155.832,-9999,273.176,273.617
2022-08-21,09:00,233.3749,-9999,139.8,13.1531,12.2147,15,0,11.4231,-9999,-9999,6.9106,0,66.0292,-9999,-9999,-9999,-9999,0.4212,0.431101,0.425345,-9999,-9999,279.654,-155.613,-9999,273.176,273.64
2022-08-21,09:30,233.3957,-9999,148.9,13.163,12.2147,15,0,11.4084,-9999,-9999,27.5869,0,66.3523,-9999,-9999,-9999,-9999,0.421192,0.431111,0.425361,-9999,-9999,279.58,-155.588,-9999,273.176,273.633
2022-08-21,10:00,233.4165,-9999,138.3,13.2365,12.2147,15,0,11.4134,-9999,-9999,75.9269,0,65.9067,-9999,-9999,-9999,-9999,0.421184,0.431122,0.425377,-9999,-9999,279.709,-155.66,-9999,273.176,273.637
2022-08-21,10:30,233.4374,-9999,142.9,13.3648,12.2147,15,0,11.4187,-9999,-9999,100.951,0,65.7878,-9999,-9999,-9999,-9999,0.421175,0.431125,0.425393,-9999,-9999,279.793,-155.533,-9999,273.175,273.637
2022-08-21,11:00,233.4582,-9999,162.933,13.4919,12.2147,15,0.000135367,11.4293,-9999,-9999,97.6422,0,68.1216,-9999,-9999,-9999,-9999,0.421172,0.431136,0.425394,-9999,-9999,279.557,-155.486,-9999,273.176,273.633
2022-08-21,11:30,233.479,-9999,145.8,13.6253,12.2147,15,0,11.4224,-9999,-9999,158.61,0,66.6759,-9999,-9999,-9999,-9999,0.421158,0.431152,0.425405,-9999,-9999,279.947,-155.358,-9999,273.175,273.633
2022-08-21,12:00,233.4999,-9999,146.4,13.9612,12.2147,15,0,11.4112,-9999,-9999,247.098,0,66.1871,-9999,-9999,-9999,-9999,0.421142,0.431169,0.425423,-9999,-9999,280.252,-155.286,-9999,273.174,273.637
2022-08-21,12:30,233.5207,-9999,158.867,14.581,12.2147,15,0.000270733,11.4125,-9999,-9999,426.768,0,64.2198,-9999,-9999,-9999,-9999,0.421085,0.431199,0.425457,-9999,-9999,280.96,-155.112,-9999,273.174,273.64
